invoice_id,hs_customer,invoice_total,invoice_time,ticket_id,job_type,ticket_date,Ticket_Item_Type,details
265136,39,11323,1555563600,1521001,Water Hauling,1555518367,bill_bbls,130
265136,39,11323,1555563600,1520848,Water Hauling,1555516069,bill_hours,3
265136,39,11323,1555563600,1523866,Water Hauling,1555596256,price_per_hour,1.3
265136,39,11323,1555563600,1523942,Water Hauling,1555598681,truck,3327
265136,39,11323,1555563600,1522238,Water Hauling,1555529802,bill_type,1
265136,39,11323,1555563600,1523930,Water Hauling,1555598422,price_per_bbl,1.3
265136,39,11323,1555563600,1520800,Water Hauling,1555515385,price_per_bbl,1.3
265136,39,11323,1555563600,1523930,Water Hauling,1555598422,bill_type,1
265136,39,11323,1555563600,1520859,Water Hauling,1555516270,truck,3336
265136,39,11323,1555563600,1520946,Water Hauling,1555517377,bill_type,1
265136,39,11323,1555563600,1521026,Water Hauling,1555518655,price_per_bbl,1.3
265136,39,11323,1555563600,1521300,Water Hauling,1555521597,bill_hours,4
265136,39,11323,1555563600,1521284,Water Hauling,1555521371,price_per_hour,1.3
265136,39,11323,1555563600,1520853,Water Hauling,1555516164,bill_bbls,130
265136,39,11323,1555563600,1521968,Water Hauling,1555527318,price_per_bbl,1.3
265136,39,11323,1555563600,1522258,Water Hauling,1555530032,price_per_hour,1.3
265136,39,11323,1555563600,1521291,Water Hauling,1555521461,bill_bbls,130
265136,39,11323,1555563600,1522118,Water Hauling,1555528768,bill_type,1
265136,39,11323,1555563600,1521077,Water Hauling,1555519174,truck,3328
265136,39,11323,1555563600,1520848,Water Hauling,1555516069,price_per_hour,1.3
265136,39,11323,1555563600,1520813,Water Hauling,1555515643,bill_type,1
265136,39,11323,1555563600,1520928,Water Hauling,1555517184,price_per_bbl,1.3
265136,39,11323,1555563600,1523866,Water Hauling,1555596256,bill_bbls,130
265136,39,11323,1555563600,1521110,Water Hauling,1555519581,price_per_hour,1.3
265136,39,11323,1555563600,1521174,Water Hauling,1555520272,bill_type,1
265136,39,11323,1555563600,1521130,Water Hauling,1555519743,bill_bbls,130
265136,39,11323,1555563600,1521974,Water Hauling,1555527391,bill_type,1
265136,39,11323,1555563600,1520859,Water Hauling,1555516270,bill_hours,2.5
265136,39,11323,1555563600,1522258,Water Hauling,1555530032,truck,3328
265136,39,11323,1555563600,1521160,Water Hauling,1555520125,bill_hours,3.5
265136,39,11323,1555563600,1520981,Water Hauling,1555518159,price_per_hour,1.3
265136,39,11323,1555563600,1521032,Water Hauling,1555518770,bill_type,1
265136,39,11323,1555563600,1521959,Water Hauling,1555527241,truck,3334
265136,39,11323,1555563600,1521160,Water Hauling,1555520125,price_per_bbl,1.3
265136,39,11323,1555563600,1520988,Water Hauling,1555518271,bill_bbls,130
265136,39,11323,1555563600,1520842,Water Hauling,1555515981,bill_hours,3
265136,39,11323,1555563600,1523861,Water Hauling,1555596018,price_per_hour,1.3
265136,39,11323,1555563600,1523935,Water Hauling,1555598575,truck,3327
265136,39,11323,1555563600,1523928,Water Hauling,1555598340,bill_hours,2
265136,39,11323,1555563600,1522220,Water Hauling,1555529678,bill_type,1
265136,39,11323,1555563600,1523928,Water Hauling,1555598340,price_per_bbl,1.3
265136,39,11323,1555563600,1520798,Water Hauling,1555515310,price_per_bbl,1.3
265136,39,11323,1555563600,1523928,Water Hauling,1555598340,bill_type,1
265136,39,11323,1555563600,1520853,Water Hauling,1555516164,truck,3336
265136,39,11323,1555563600,1520937,Water Hauling,1555517277,bill_type,1
265136,39,11323,1555563600,1521020,Water Hauling,1555518589,price_per_bbl,1.3
265136,39,11323,1555563600,1521291,Water Hauling,1555521461,bill_hours,4
265136,39,11323,1555563600,1521280,Water Hauling,1555521278,price_per_hour,1.3
265136,39,11323,1555563600,1520848,Water Hauling,1555516069,bill_bbls,130
265136,39,11323,1555563600,1521959,Water Hauling,1555527241,price_per_bbl,1.3
265136,39,11323,1555563600,1522238,Water Hauling,1555529802,price_per_hour,1.3
265136,39,11323,1555563600,1521284,Water Hauling,1555521371,bill_bbls,130
265136,39,11323,1555563600,1522110,Water Hauling,1555528676,bill_type,1
265136,39,11323,1555563600,1520842,Water Hauling,1555515981,truck,3328
265136,39,11323,1555563600,1520842,Water Hauling,1555515981,price_per_hour,1.3
265136,39,11323,1555563600,1520800,Water Hauling,1555515385,bill_type,1
265136,39,11323,1555563600,1523861,Water Hauling,1555596018,bill_bbls,130
265136,39,11323,1555563600,1521077,Water Hauling,1555519174,price_per_hour,1.3
265136,39,11323,1555563600,1521167,Water Hauling,1555520192,bill_type,1
265136,39,11323,1555563600,1521323,Water Hauling,1555521789,price_per_bbl,1.3
265136,39,11323,1555563600,1522118,Water Hauling,1555528768,price_per_hour,1.3
265136,39,11323,1555563600,1521110,Water Hauling,1555519581,bill_bbls,130
265136,39,11323,1555563600,1522000,Water Hauling,1555527766,bill_hours,3
265136,39,11323,1555563600,1521968,Water Hauling,1555527318,bill_type,1
265136,39,11323,1555563600,1520825,Water Hauling,1555515764,bill_hours,2.5
265136,39,11323,1555563600,1521051,Water Hauling,1555518937,bill_hours,3.25
265136,39,11323,1555563600,1521323,Water Hauling,1555521789,truck,3325
265136,39,11323,1555563600,1522238,Water Hauling,1555529802,truck,3328
265136,39,11323,1555563600,1521155,Water Hauling,1555520032,bill_hours,3.5
265136,39,11323,1555563600,1520957,Water Hauling,1555517625,price_per_hour,1.3
265136,39,11323,1555563600,1521026,Water Hauling,1555518655,bill_type,1
265136,39,11323,1555563600,1521155,Water Hauling,1555520032,price_per_bbl,1.3
265136,39,11323,1555563600,1520981,Water Hauling,1555518159,bill_bbls,130
265136,39,11323,1555563600,1520798,Water Hauling,1555515310,bill_hours,3
265136,39,11323,1555563600,1523852,Water Hauling,1555595743,price_per_hour,1.3
265136,39,11323,1555563600,1523932,Water Hauling,1555598501,truck,3327
265136,39,11323,1555563600,1523935,Water Hauling,1555598575,bill_hours,3
265136,39,11323,1555563600,1523925,Water Hauling,1555598250,price_per_bbl,1.3
265136,39,11323,1555563600,1520796,Water Hauling,1555515236,price_per_bbl,1.3
265136,39,11323,1555563600,1523925,Water Hauling,1555598250,bill_type,1
265136,39,11323,1555563600,1520848,Water Hauling,1555516069,truck,3336
265136,39,11323,1555563600,1520928,Water Hauling,1555517184,bill_type,1
265136,39,11323,1555563600,1521016,Water Hauling,1555518528,price_per_bbl,1.3
265136,39,11323,1555563600,1521256,Water Hauling,1555521043,bill_hours,4
265136,39,11323,1555563600,1521273,Water Hauling,1555521202,price_per_hour,1.3
265136,39,11323,1555563600,1520842,Water Hauling,1555515981,bill_bbls,130
265136,39,11323,1555563600,1522220,Water Hauling,1555529678,price_per_hour,1.3
265136,39,11323,1555563600,1521280,Water Hauling,1555521278,bill_bbls,130
265136,39,11323,1555563600,1522409,Water Hauling,1555531339,bill_hours,3
265136,39,11323,1555563600,1523879,Water Hauling,1555596860,price_per_bbl,1.3
265136,39,11323,1555563600,1523942,Water Hauling,1555598681,price_per_hour,1.3
265136,39,11323,1555563600,1520832,Water Hauling,1555515887,truck,3328
265136,39,11323,1555563600,1520832,Water Hauling,1555515887,price_per_hour,1.3
265136,39,11323,1555563600,1520798,Water Hauling,1555515310,bill_type,1
265136,39,11323,1555563600,1520866,Water Hauling,1555516382,price_per_bbl,1.3
265136,39,11323,1555563600,1523852,Water Hauling,1555595743,bill_bbls,130
265136,39,11323,1555563600,1521051,Water Hauling,1555518937,price_per_hour,1.3
265136,39,11323,1555563600,1521160,Water Hauling,1555520125,bill_type,1
265136,39,11323,1555563600,1521312,Water Hauling,1555521710,price_per_bbl,1.3
265136,39,11323,1555563600,1522110,Water Hauling,1555528676,price_per_hour,1.3
265136,39,11323,1555563600,1521077,Water Hauling,1555519174,bill_bbls,130
265136,39,11323,1555563600,1521959,Water Hauling,1555527241,bill_hours,3
265136,39,11323,1555563600,1521959,Water Hauling,1555527241,bill_type,1
265136,39,11323,1555563600,1520937,Water Hauling,1555517277,bill_hours,3.25
265136,39,11323,1555563600,1521300,Water Hauling,1555521597,truck,3325
265136,39,11323,1555563600,1523879,Water Hauling,1555596860,bill_type,1
265136,39,11323,1555563600,1522220,Water Hauling,1555529678,truck,3328
265136,39,11323,1555563600,1521032,Water Hauling,1555518770,bill_hours,3.5
265136,39,11323,1555563600,1520952,Water Hauling,1555517498,price_per_hour,1.3
265136,39,11323,1555563600,1521145,Water Hauling,1555519951,bill_hours,2.75
265136,39,11323,1555563600,1521020,Water Hauling,1555518589,bill_type,1
265136,39,11323,1555563600,1521273,Water Hauling,1555521202,truck,3334
265136,39,11323,1555563600,1521145,Water Hauling,1555519951,price_per_bbl,1.3
265136,39,11323,1555563600,1523942,Water Hauling,1555598681,bill_bbls,130
265136,39,11323,1555563600,1521312,Water Hauling,1555521710,bill_hours,4.25
265136,39,11323,1555563600,1520957,Water Hauling,1555517625,bill_bbls,130
265136,39,11323,1555563600,1520796,Water Hauling,1555515236,bill_hours,3
265136,39,11323,1555563600,1523850,Water Hauling,1555595617,price_per_hour,1.3
265136,39,11323,1555563600,1523930,Water Hauling,1555598422,bill_hours,3
265136,39,11323,1555563600,1521256,Water Hauling,1555521043,truck,3335
265136,39,11323,1555563600,1521312,Water Hauling,1555521710,truck,3333
265136,39,11323,1555563600,1522118,Water Hauling,1555528768,bill_hours,1.75
265136,39,11323,1555563600,1520792,Water Hauling,1555515151,price_per_bbl,1.3
265135,39,149.5,1555563600,1523959,Water Hauling,1555599178,price_per_hour,1.15
265135,39,149.5,1555563600,1523959,Water Hauling,1555599178,bill_type,1
265135,39,149.5,1555563600,1523959,Water Hauling,1555599178,truck,3336
265135,39,149.5,1555563600,1523959,Water Hauling,1555599178,price_per_bbl,1.15
265135,39,149.5,1555563600,1523959,Water Hauling,1555599178,bill_bbls,130
265135,39,149.5,1555563600,1523959,Water Hauling,1555599178,bill_hours,3
265134,39,217.5,1555563600,1521716,Special Projects,1555524889,bill_hours,2.5
265134,39,217.5,1555563600,1521716,Special Projects,1555524889,price_per_bbl,72
265134,39,217.5,1555563600,1521716,Special Projects,1555524889,bill_type,2
265134,39,217.5,1555563600,1521716,Special Projects,1555524889,price_per_hour,72
265134,39,217.5,1555563600,1521716,Special Projects,1555524889,truck,3336
265134,39,217.5,1555563600,1521716,Special Projects,1555524889,bill_bbls,50
265134,39,217.5,1555563600,1521716,Special Projects,1555524889,job_description,1854
265133,39,448.5,1555563600,1522464,Water Hauling,1555532456,truck,3336
265133,39,448.5,1555563600,1521802,Water Hauling,1555525772,price_per_hour,1.15
265133,39,448.5,1555563600,1522464,Water Hauling,1555532456,price_per_bbl,1.15
265133,39,448.5,1555563600,1522460,Water Hauling,1555532385,truck,3336
265133,39,448.5,1555563600,1521802,Water Hauling,1555525772,bill_bbls,130
265133,39,448.5,1555563600,1522460,Water Hauling,1555532385,price_per_bbl,1.15
265133,39,448.5,1555563600,1522460,Water Hauling,1555532385,bill_hours,1.25
265133,39,448.5,1555563600,1522464,Water Hauling,1555532456,bill_bbls,130
265133,39,448.5,1555563600,1522460,Water Hauling,1555532385,bill_bbls,130
265133,39,448.5,1555563600,1522464,Water Hauling,1555532456,bill_hours,1.5
265133,39,448.5,1555563600,1521802,Water Hauling,1555525772,truck,3331
265133,39,448.5,1555563600,1521802,Water Hauling,1555525772,bill_hours,1.25
265133,39,448.5,1555563600,1521802,Water Hauling,1555525772,price_per_bbl,1.15
265133,39,448.5,1555563600,1522464,Water Hauling,1555532456,price_per_hour,1.15
265133,39,448.5,1555563600,1522464,Water Hauling,1555532456,bill_type,1
265133,39,448.5,1555563600,1522460,Water Hauling,1555532385,price_per_hour,1.15
265133,39,448.5,1555563600,1521802,Water Hauling,1555525772,bill_type,1
265133,39,448.5,1555563600,1522460,Water Hauling,1555532385,bill_type,1
265132,39,149.5,1555563600,1522482,Water Hauling,1555532714,bill_hours,1
265132,39,149.5,1555563600,1522482,Water Hauling,1555532714,price_per_hour,1.15
265132,39,149.5,1555563600,1522482,Water Hauling,1555532714,bill_type,1
265132,39,149.5,1555563600,1522482,Water Hauling,1555532714,truck,3336
265132,39,149.5,1555563600,1522482,Water Hauling,1555532714,price_per_bbl,1.15
265132,39,149.5,1555563600,1522482,Water Hauling,1555532714,bill_bbls,130
265131,39,149.5,1555563600,1514053,Water Hauling,1555352477,price_per_bbl,1.15
265131,39,149.5,1555563600,1514053,Water Hauling,1555352477,bill_type,1
265131,39,149.5,1555563600,1514053,Water Hauling,1555352477,bill_hours,1
265131,39,149.5,1555563600,1514053,Water Hauling,1555352477,truck,3335
265131,39,149.5,1555563600,1514053,Water Hauling,1555352477,price_per_hour,1.15
265131,39,149.5,1555563600,1514053,Water Hauling,1555352477,bill_bbls,130
265130,39,3549,1555563600,1523923,Water Hauling,1555598165,bill_type,1
265130,39,3549,1555563600,1520886,Water Hauling,1555516681,bill_type,1
265130,39,3549,1555563600,1523903,Water Hauling,1555597393,bill_bbls,130
265130,39,3549,1555563600,1521939,Water Hauling,1555527096,price_per_bbl,1.3
265130,39,3549,1555563600,1522209,Water Hauling,1555529597,price_per_hour,1.3
265130,39,3549,1555563600,1521939,Water Hauling,1555527096,bill_hours,2
265130,39,3549,1555563600,1521948,Water Hauling,1555527167,bill_type,1
265130,39,3549,1555563600,1521889,Water Hauling,1555526627,truck,3328
265130,39,3549,1555563600,1522135,Water Hauling,1555528960,price_per_bbl,1.3
265130,39,3549,1555563600,1523848,Water Hauling,1555595522,price_per_hour,1.3
265130,39,3549,1555563600,1520886,Water Hauling,1555516681,truck,3335
265130,39,3549,1555563600,1523920,Water Hauling,1555598088,price_per_bbl,1.3
265130,39,3549,1555563600,1522126,Water Hauling,1555528832,bill_bbls,130
265130,39,3549,1555563600,1523920,Water Hauling,1555598088,bill_type,1
265130,39,3549,1555563600,1521931,Water Hauling,1555527026,price_per_bbl,1.3
265130,39,3549,1555563600,1522181,Water Hauling,1555529362,bill_hours,3
265130,39,3549,1555563600,1523848,Water Hauling,1555595522,bill_bbls,130
265130,39,3549,1555563600,1521939,Water Hauling,1555527096,bill_type,1
265130,39,3549,1555563600,1523848,Water Hauling,1555595522,truck,3325
265130,39,3549,1555563600,1522130,Water Hauling,1555528899,price_per_bbl,1.3
265130,39,3549,1555563600,1522825,Water Hauling,1555537696,price_per_hour,1.3
265130,39,3549,1555563600,1522181,Water Hauling,1555529362,bill_type,1
265130,39,3549,1555563600,1523918,Water Hauling,1555598000,price_per_bbl,1.3
265130,39,3549,1555563600,1523918,Water Hauling,1555598000,bill_type,1
265130,39,3549,1555563600,1521889,Water Hauling,1555526627,price_per_bbl,1.3
265130,39,3549,1555563600,1522825,Water Hauling,1555537696,bill_bbls,130
265130,39,3549,1555563600,1521931,Water Hauling,1555527026,bill_type,1
265130,39,3549,1555563600,1522126,Water Hauling,1555528832,price_per_bbl,1.3
265130,39,3549,1555563600,1522776,Water Hauling,1555536687,price_per_hour,1.3
265130,39,3549,1555563600,1522776,Water Hauling,1555536687,bill_hours,2
265130,39,3549,1555563600,1522168,Water Hauling,1555529262,bill_type,1
265130,39,3549,1555563600,1523915,Water Hauling,1555597927,price_per_bbl,1.3
265130,39,3549,1555563600,1523848,Water Hauling,1555595522,bill_hours,2.5
265130,39,3549,1555563600,1523915,Water Hauling,1555597927,bill_type,1
265130,39,3549,1555563600,1523923,Water Hauling,1555598165,truck,3328
265130,39,3549,1555563600,1521948,Water Hauling,1555527167,bill_hours,3.75
265130,39,3549,1555563600,1521884,Water Hauling,1555526544,price_per_bbl,1.3
265130,39,3549,1555563600,1522181,Water Hauling,1555529362,price_per_hour,1.3
265130,39,3549,1555563600,1521884,Water Hauling,1555526544,truck,3325
265130,39,3549,1555563600,1522776,Water Hauling,1555536687,bill_bbls,130
265130,39,3549,1555563600,1521889,Water Hauling,1555526627,bill_type,1
265130,39,3549,1555563600,1522209,Water Hauling,1555529597,truck,3335
265130,39,3549,1555563600,1522209,Water Hauling,1555529597,bill_bbls,130
265130,39,3549,1555563600,1522130,Water Hauling,1555528899,bill_hours,1.25
265130,39,3549,1555563600,1523912,Water Hauling,1555597839,price_per_bbl,1.3
265130,39,3549,1555563600,1520886,Water Hauling,1555516681,price_per_hour,1.3
265130,39,3549,1555563600,1523912,Water Hauling,1555597839,bill_type,1
265130,39,3549,1555563600,1523920,Water Hauling,1555598088,truck,3328
265130,39,3549,1555563600,1522168,Water Hauling,1555529262,price_per_hour,1.3
265130,39,3549,1555563600,1521948,Water Hauling,1555527167,price_per_hour,1.3
265130,39,3549,1555563600,1521884,Water Hauling,1555526544,bill_type,1
265130,39,3549,1555563600,1521948,Water Hauling,1555527167,truck,3333
265130,39,3549,1555563600,1520886,Water Hauling,1555516681,bill_bbls,130
265130,39,3549,1555563600,1522135,Water Hauling,1555528960,bill_type,1
265130,39,3549,1555563600,1523903,Water Hauling,1555597393,price_per_bbl,1.3
265130,39,3549,1555563600,1523918,Water Hauling,1555598000,truck,3328
265130,39,3549,1555563600,1523923,Water Hauling,1555598165,price_per_hour,1.3
265130,39,3549,1555563600,1521948,Water Hauling,1555527167,bill_bbls,130
265130,39,3549,1555563600,1522168,Water Hauling,1555529262,bill_hours,1.5
265130,39,3549,1555563600,1523903,Water Hauling,1555597393,bill_type,1
265130,39,3549,1555563600,1521939,Water Hauling,1555527096,price_per_hour,1.3
265130,39,3549,1555563600,1522209,Water Hauling,1555529597,price_per_bbl,1.3
265130,39,3549,1555563600,1521939,Water Hauling,1555527096,truck,3333
265130,39,3549,1555563600,1523920,Water Hauling,1555598088,bill_hours,1.75
265130,39,3549,1555563600,1523923,Water Hauling,1555598165,bill_bbls,130
265130,39,3549,1555563600,1522130,Water Hauling,1555528899,bill_type,1
265130,39,3549,1555563600,1523915,Water Hauling,1555597927,truck,3328
265130,39,3549,1555563600,1522135,Water Hauling,1555528960,price_per_hour,1.3
265130,39,3549,1555563600,1523848,Water Hauling,1555595522,price_per_bbl,1.3
265130,39,3549,1555563600,1523920,Water Hauling,1555598088,price_per_hour,1.3
265130,39,3549,1555563600,1521939,Water Hauling,1555527096,bill_bbls,130
265130,39,3549,1555563600,1522825,Water Hauling,1555537696,truck,3335
265130,39,3549,1555563600,1522135,Water Hauling,1555528960,bill_hours,1.5
265130,39,3549,1555563600,1521889,Water Hauling,1555526627,bill_hours,3.25
265130,39,3549,1555563600,1522168,Water Hauling,1555529262,truck,3336
265130,39,3549,1555563600,1521931,Water Hauling,1555527026,price_per_hour,1.3
265130,39,3549,1555563600,1522181,Water Hauling,1555529362,truck,3335
265130,39,3549,1555563600,1521931,Water Hauling,1555527026,truck,3333
265130,39,3549,1555563600,1522181,Water Hauling,1555529362,bill_bbls,130
265130,39,3549,1555563600,1523848,Water Hauling,1555595522,bill_type,1
265130,39,3549,1555563600,1523920,Water Hauling,1555598088,bill_bbls,130
265130,39,3549,1555563600,1523923,Water Hauling,1555598165,bill_hours,2.25
265130,39,3549,1555563600,1522126,Water Hauling,1555528832,bill_type,1
265130,39,3549,1555563600,1523912,Water Hauling,1555597839,truck,3328
265130,39,3549,1555563600,1522130,Water Hauling,1555528899,price_per_hour,1.3
265130,39,3549,1555563600,1522825,Water Hauling,1555537696,price_per_bbl,1.3
265130,39,3549,1555563600,1523918,Water Hauling,1555598000,price_per_hour,1.3
265130,39,3549,1555563600,1521931,Water Hauling,1555527026,bill_bbls,130
265130,39,3549,1555563600,1520886,Water Hauling,1555516681,bill_hours,2.5
265130,39,3549,1555563600,1522776,Water Hauling,1555536687,truck,3335
265130,39,3549,1555563600,1521931,Water Hauling,1555527026,bill_hours,1.5
265130,39,3549,1555563600,1521889,Water Hauling,1555526627,price_per_hour,1.3
265130,39,3549,1555563600,1522168,Water Hauling,1555529262,bill_bbls,130
265130,39,3549,1555563600,1522825,Water Hauling,1555537696,bill_type,1
265130,39,3549,1555563600,1523918,Water Hauling,1555598000,bill_bbls,130
265130,39,3549,1555563600,1523903,Water Hauling,1555597393,bill_hours,2.25
265130,39,3549,1555563600,1523903,Water Hauling,1555597393,truck,3328
265130,39,3549,1555563600,1522126,Water Hauling,1555528832,price_per_hour,1.3
265130,39,3549,1555563600,1522776,Water Hauling,1555536687,price_per_bbl,1.3
265130,39,3549,1555563600,1523915,Water Hauling,1555597927,price_per_hour,1.3
265130,39,3549,1555563600,1521889,Water Hauling,1555526627,bill_bbls,130
265130,39,3549,1555563600,1522126,Water Hauling,1555528832,bill_hours,2.75
265130,39,3549,1555563600,1522135,Water Hauling,1555528960,truck,3336
265130,39,3549,1555563600,1521884,Water Hauling,1555526544,price_per_hour,1.3
265130,39,3549,1555563600,1522181,Water Hauling,1555529362,price_per_bbl,1.3
265130,39,3549,1555563600,1522776,Water Hauling,1555536687,bill_type,1
265130,39,3549,1555563600,1523915,Water Hauling,1555597927,bill_bbls,130
265130,39,3549,1555563600,1522825,Water Hauling,1555537696,bill_hours,2.25
265130,39,3549,1555563600,1522209,Water Hauling,1555529597,bill_hours,2
265130,39,3549,1555563600,1521884,Water Hauling,1555526544,bill_hours,2.5
265130,39,3549,1555563600,1520886,Water Hauling,1555516681,price_per_bbl,1.3
265130,39,3549,1555563600,1523912,Water Hauling,1555597839,price_per_hour,1.3
265130,39,3549,1555563600,1521884,Water Hauling,1555526544,bill_bbls,130
265130,39,3549,1555563600,1522130,Water Hauling,1555528899,truck,3336
265130,39,3549,1555563600,1522168,Water Hauling,1555529262,price_per_bbl,1.3
265130,39,3549,1555563600,1523915,Water Hauling,1555597927,bill_hours,2
265130,39,3549,1555563600,1522209,Water Hauling,1555529597,bill_type,1
265130,39,3549,1555563600,1522135,Water Hauling,1555528960,bill_bbls,130
265130,39,3549,1555563600,1523912,Water Hauling,1555597839,bill_bbls,130
265130,39,3549,1555563600,1521948,Water Hauling,1555527167,price_per_bbl,1.3
265130,39,3549,1555563600,1523903,Water Hauling,1555597393,price_per_hour,1.3
265130,39,3549,1555563600,1522126,Water Hauling,1555528832,truck,3336
265130,39,3549,1555563600,1523912,Water Hauling,1555597839,bill_hours,2
265130,39,3549,1555563600,1523923,Water Hauling,1555598165,price_per_bbl,1.3
265130,39,3549,1555563600,1522130,Water Hauling,1555528899,bill_bbls,130
265130,39,3549,1555563600,1523918,Water Hauling,1555598000,bill_hours,2.5
265129,39,507,1555563600,1521398,Water Hauling,1555522498,price_per_hour,1.3
265129,39,507,1555563600,1521342,Water Hauling,1555522006,price_per_hour,1.3
265129,39,507,1555563600,1521398,Water Hauling,1555522498,bill_bbls,130
265129,39,507,1555563600,1521398,Water Hauling,1555522498,bill_hours,2
265129,39,507,1555563600,1521331,Water Hauling,1555521902,bill_hours,2.5
265129,39,507,1555563600,1521398,Water Hauling,1555522498,truck,3336
265129,39,507,1555563600,1521331,Water Hauling,1555521902,price_per_hour,1.3
265129,39,507,1555563600,1521342,Water Hauling,1555522006,bill_bbls,130
265129,39,507,1555563600,1521331,Water Hauling,1555521902,truck,3336
265129,39,507,1555563600,1521331,Water Hauling,1555521902,bill_bbls,130
265129,39,507,1555563600,1521398,Water Hauling,1555522498,price_per_bbl,1.3
265129,39,507,1555563600,1521342,Water Hauling,1555522006,price_per_bbl,1.3
265129,39,507,1555563600,1521398,Water Hauling,1555522498,bill_type,1
265129,39,507,1555563600,1521331,Water Hauling,1555521902,price_per_bbl,1.3
265129,39,507,1555563600,1521342,Water Hauling,1555522006,bill_type,1
265129,39,507,1555563600,1521342,Water Hauling,1555522006,bill_hours,2.75
265129,39,507,1555563600,1521342,Water Hauling,1555522006,truck,3335
265129,39,507,1555563600,1521331,Water Hauling,1555521902,bill_type,1
265128,39,3705,1555563600,1522009,Water Hauling,1555527862,bill_hours,2.25
265128,39,3705,1555563600,1524048,Water Hauling,1555600669,truck,3336
265128,39,3705,1555563600,1522091,Water Hauling,1555528506,bill_type,1
265128,39,3705,1555563600,1522009,Water Hauling,1555527862,bill_bbls,130
265128,39,3705,1555563600,1521558,Water Hauling,1555523754,bill_hours,2.5
265128,39,3705,1555563600,1524042,Water Hauling,1555600585,bill_bbls,130
265128,39,3705,1555563600,1521464,Water Hauling,1555523058,bill_hours,3
265128,39,3705,1555563600,1524048,Water Hauling,1555600669,price_per_bbl,1.5
265128,39,3705,1555563600,1521464,Water Hauling,1555523058,bill_bbls,130
265128,39,3705,1555563600,1521581,Water Hauling,1555523865,price_per_hour,1.5
265128,39,3705,1555563600,1524042,Water Hauling,1555600585,truck,3336
265128,39,3705,1555563600,1522077,Water Hauling,1555528434,bill_type,1
265128,39,3705,1555563600,1521539,Water Hauling,1555523632,bill_hours,2.5
265128,39,3705,1555563600,1522016,Water Hauling,1555527936,price_per_bbl,1.5
265128,39,3705,1555563600,1524060,Water Hauling,1555601004,bill_hours,1.5
265128,39,3705,1555563600,1522740,Water Hauling,1555536245,price_per_hour,1.5
265128,39,3705,1555563600,1522055,Water Hauling,1555528263,truck,3325
265128,39,3705,1555563600,1524035,Water Hauling,1555600472,bill_hours,3.5
265128,39,3705,1555563600,1524035,Water Hauling,1555600472,bill_bbls,130
265128,39,3705,1555563600,1522091,Water Hauling,1555528506,price_per_hour,1.5
265128,39,3705,1555563600,1524042,Water Hauling,1555600585,price_per_bbl,1.5
265128,39,3705,1555563600,1521558,Water Hauling,1555523754,price_per_hour,1.5
265128,39,3705,1555563600,1522740,Water Hauling,1555536245,bill_type,1
265128,39,3705,1555563600,1522009,Water Hauling,1555527862,price_per_bbl,1.5
265128,39,3705,1555563600,1522726,Water Hauling,1555536081,price_per_hour,1.5
265128,39,3705,1555563600,1524027,Water Hauling,1555600370,bill_hours,3.5
265128,39,3705,1555563600,1524027,Water Hauling,1555600370,bill_bbls,130
265128,39,3705,1555563600,1522077,Water Hauling,1555528434,price_per_hour,1.5
265128,39,3705,1555563600,1524035,Water Hauling,1555600472,price_per_bbl,1.5
265128,39,3705,1555563600,1522726,Water Hauling,1555536081,truck,3325
265128,39,3705,1555563600,1521581,Water Hauling,1555523865,bill_type,1
265128,39,3705,1555563600,1521539,Water Hauling,1555523632,price_per_hour,1.5
265128,39,3705,1555563600,1522726,Water Hauling,1555536081,bill_type,1
265128,39,3705,1555563600,1522055,Water Hauling,1555528263,bill_type,1
265128,39,3705,1555563600,1522713,Water Hauling,1555535899,price_per_hour,1.5
265128,39,3705,1555563600,1524060,Water Hauling,1555601004,bill_type,1
265128,39,3705,1555563600,1524027,Water Hauling,1555600370,price_per_bbl,1.5
265128,39,3705,1555563600,1522695,Water Hauling,1555535642,truck,3325
265128,39,3705,1555563600,1521558,Water Hauling,1555523754,bill_type,1
265128,39,3705,1555563600,1521486,Water Hauling,1555523220,price_per_hour,1.5
265128,39,3705,1555563600,1522726,Water Hauling,1555536081,bill_hours,2.5
265128,39,3705,1555563600,1522713,Water Hauling,1555535899,bill_type,1
265128,39,3705,1555563600,1522091,Water Hauling,1555528506,bill_hours,3
265128,39,3705,1555563600,1522695,Water Hauling,1555535642,price_per_hour,1.5
265128,39,3705,1555563600,1521581,Water Hauling,1555523865,truck,3325
265128,39,3705,1555563600,1524048,Water Hauling,1555600669,bill_type,1
265128,39,3705,1555563600,1522055,Water Hauling,1555528263,price_per_hour,1.5
265128,39,3705,1555563600,1521539,Water Hauling,1555523632,bill_type,1
265128,39,3705,1555563600,1521464,Water Hauling,1555523058,price_per_hour,1.5
265128,39,3705,1555563600,1522091,Water Hauling,1555528506,bill_bbls,130
265128,39,3705,1555563600,1522695,Water Hauling,1555535642,bill_hours,2.5
265128,39,3705,1555563600,1522695,Water Hauling,1555535642,bill_type,1
265128,39,3705,1555563600,1524060,Water Hauling,1555601004,price_per_hour,1.5
265128,39,3705,1555563600,1522077,Water Hauling,1555528434,bill_hours,3
265128,39,3705,1555563600,1522016,Water Hauling,1555527936,bill_type,1
265128,39,3705,1555563600,1521558,Water Hauling,1555523754,truck,3325
